frequency,raw
20.0,1.565341056926833
20.144928,1.5907166429327781
20.290907,1.6162282103258312
20.437943,1.6418675011633739
20.586045,1.667626771767009
20.73522,1.6934979199740918
20.885476,1.7194730080553158
21.03682,1.7455439161504385
21.189262,1.7717030307241484
21.342808,1.797942040450746
21.497467,1.8242531391584993
21.653246,1.85062816996302
21.810155,1.8770594738386432
21.9682,1.9035387068401737
22.127391,1.930058187761761
22.287735,1.9566097233977608
22.449241,1.9831854440403596
22.611917,2.009777304514141
22.775773,2.036377575205116
22.940815,2.0629778671943617
23.107054,2.0895705906403714
23.274497,2.1161475016978146
23.443154,2.14270082547458
23.613033,2.16922245968837
23.784142,2.1957042964546747
23.956492,2.2221386809553723
24.130091,2.2485174831283747
24.304947,2.2748325687529753
24.481071,2.3010762449502034
24.658471,2.3272403576047
24.837156,2.3533168953288452
25.017137,2.379298125859119
25.198421,2.4051757287671456
25.381019,2.4309419507557366
25.56494,2.4565887416272623
25.750195,2.4821083190271267
25.936791,2.5074923407855274
26.12474,2.532733140946933
26.31405,2.5578225017649783
26.504733,2.582752728468763
26.696797,2.6075155896539832
26.890253,2.6321032375118363
27.085111,2.6565076836377637
27.281381,2.680720931296315
27.479073,2.7047349760715185
27.678198,2.7285419251380403
27.878765,2.7521336382900126
28.080786,2.775502321553192
28.284271,2.7986399348680733
28.489231,2.821538544629282
28.695675,2.844189988284641
28.903616,2.8665865353945934
29.113064,2.888720115256795
29.324029,2.9105826559197943
29.536523,2.9321662861357676
29.750557,2.95346302007915
29.966142,2.974464864819591
30.183289,2.995163821121052
30.402009,3.0155518842603524
30.622315,3.0356212249368517
30.844217,3.0553637292784686
31.067726,3.0747713747026775
31.292856,3.0938363873612027
31.519617,3.1125506404966528
31.748021,3.130906174164754
31.97808,3.14889502028216
32.209807,3.166509278422732
32.443212,3.183740814830932
32.678309,3.2005817899637936
32.91511,3.2170242054920113
33.153626,3.2330599933243027
33.393871,3.2486812832914223
33.635857,3.2638800624112467
33.879596,3.278648316946334
34.125101,3.292978090654649
34.372386,3.306861474656716
34.621462,3.320290386063257
34.872344,3.3332569564116006
35.125043,3.345753101356446
35.379574,3.357770935162136
35.635949,3.36930241998805
35.894182,3.3803396085971267
36.154286,3.3908745048735827
36.416274,3.4008991132189217
36.680162,3.4104055443387837
36.945961,3.419385721395167
37.213687,3.427831741352078
37.483353,3.4357355945812627
37.754973,3.443089303353124
38.028561,3.4498848880431066
38.304131,3.456114368251401
38.581699,3.46176980245193
38.861278,3.4668431816790597
39.142882,3.4713265233244863
39.426528,3.4752118863213832
39.712229,3.4784912664219703
40.0,3.4811566906763316
40.289856,3.483200184549682
40.581813,3.484613776853718
40.875886,3.4853894868553157
41.172089,3.4855193365060306
41.470439,3.484995351202344
41.770951,3.483809553319679
42.073641,3.481953963678989
42.378524,3.479420610661648
42.685616,3.4762015191902136
42.994934,3.4722887011095516
43.306493,3.467674193322951
43.620309,3.462350026515211
43.9364,3.4563081954398127
44.254781,3.4495407504122926
44.57547,3.4420396839505054
44.898482,3.4337970595705203
45.223835,3.4248048727674267
45.551545,3.4150551745748112
45.881631,3.4045399294525116
46.214108,3.3932512301156943
46.548994,3.3811810811339273
46.886308,3.3683214472476775
47.226065,3.3546644505602483
47.568285,3.340202023613593
47.912984,3.324931977064447
48.260181,3.308874839764196
48.609894,3.2920568978118716
48.962142,3.27450439407005
49.316942,3.256243677970057
49.674312,3.237301060969804
50.034273,3.217702698970829
50.396842,3.1974749683353
50.762038,3.1766441472548586
51.129881,3.155236462549361
51.500389,3.1332782647143977
51.873582,3.1107957960120465
52.24948,3.087815304715493
52.628101,3.064363170925396
53.009466,3.0404655993911405
53.393594,3.0161489276782887
53.780506,2.9914393763618774
54.170222,2.966363237973242
54.562762,2.940946814991184
54.958146,2.9152164199889903
55.356395,2.8891983101940113
55.757531,2.8629186866037455
56.161573,2.83640395663775
56.568542,2.8096804068585692
56.978461,2.782774202298184
57.391351,2.755711649570272
57.807232,2.728519130764733
58.226127,2.701222841684405
58.648058,2.6738490543191684
59.073046,2.6464241155518833
59.501113,2.6189743169952715
59.932283,2.5915258331464908
60.366577,2.5641050407329504
60.804018,2.5367381988860096
61.244629,2.5094515776471114
61.688433,2.4822714576510565
62.135453,2.455224129668698
62.585712,2.4283358940148227
63.039234,2.4016330013829186
63.496042,2.375141771620685
63.956161,2.3488884187204317
64.419613,2.3228993376267266
64.886424,2.297200706543777
65.356618,2.2718188276075764
65.830219,2.246780010816221
66.307252,2.222110521789129
66.787742,2.1978366365281325
67.271713,2.1739846891360743
67.759192,2.1505808748538087
68.250203,2.1276515446585806
68.744772,2.105222960904867
69.242925,2.083321396126157
69.744688,2.0619731319018957
70.250086,2.0412044979694017
70.759147,2.021041707941907
71.271897,2.001511067149706
71.788363,1.9826388487979052
72.308571,1.9644513686116214
72.832549,1.9469748776503586
73.360323,1.930235700546312
73.891923,1.9142652053289007
74.427374,1.8991155726611137
74.966705,1.884844029876183
75.509945,1.8715078169758135
76.057121,1.8591642285524723
76.608262,1.8478705135586386
77.163398,1.837683911149511
77.722555,1.8286617350093233
78.285765,1.820861198585223
78.853056,1.8143395851936868
79.424458,1.8091541512133318
80.0,1.8053621636781292
80.579713,1.8030208766481794
81.163627,1.8021875546021318
81.751772,1.802919459189381
82.344179,1.8052738514235864
82.940879,1.80930799421725
83.541903,1.8150791493652654
84.147282,1.8226445743139497
84.757048,1.8320615356581011
85.371232,1.8433872807127365
85.989867,1.8566790879013584
86.612985,1.871994215497265
87.240619,1.8893899411517718
