frequency,raw
20.0,-6.895610393778236
20.144928,-6.851283260680381
20.290907,-6.806845710719995
20.437943,-6.762303478427073
20.586045,-6.717661403258911
20.73522,-6.672924947649941
20.885476,-6.628099288680631
21.03682,-6.583189917439746
21.189262,-6.538201453381074
21.342808,-6.49313971712878
21.497467,-6.448009660270515
21.653246,-6.402816836379118
21.810155,-6.357565945947739
21.9682,-6.312262862444218
22.127391,-6.266912324866409
22.287735,-6.221519948172229
22.449241,-6.176090794072242
22.611917,-6.13063022432972
22.775773,-6.085143061127705
22.940815,-6.039635254096829
23.107054,-5.994111386109788
23.274497,-5.948577159069824
23.443154,-5.903037471857064
23.613033,-5.857497784288492
23.784142,-5.811963566900838
23.956492,-5.766439510874238
24.130091,-5.7209311242406935
24.304947,-5.67544392406882
24.481071,-5.629982664457789
24.658471,-5.5845528968565326
24.837156,-5.53915992689955
25.017137,-5.493808573074391
25.198421,-5.448504680105095
25.381019,-5.403253102547547
25.56494,-5.358059214003388
25.750195,-5.31292791531793
25.936791,-5.267865097772291
26.12474,-5.222875455196799
26.31405,-5.177964662110858
26.504733,-5.133137458172668
26.696797,-5.088399545390359
26.890253,-5.043755936491614
27.085111,-4.999211896775234
27.281381,-4.954772707272309
27.479073,-4.910443664057735
27.678198,-4.8662298566057505
27.878765,-4.822136834311027
28.080786,-4.778169501076108
28.284271,-4.734333219319978
28.489231,-4.690633150845204
28.695675,-4.647074896838498
28.903616,-4.603663228944104
29.113064,-4.560403571037345
29.324029,-4.517301355469338
29.536523,-4.474361620357503
29.750557,-4.431589627334993
29.966142,-4.388990653112962
30.183289,-4.34656998869057
30.402009,-4.30433293855632
30.622315,-4.262284440397751
30.844217,-4.2204300242370785
31.067726,-4.1787750369157015
31.292856,-4.1373242865122215
31.519617,-4.0960833404767545
31.748021,-4.055057408821181
31.97808,-4.01425171826026
32.209807,-3.973671337357943
32.443212,-3.9333218739068214
32.678309,-3.8932082538187918
32.91511,-3.853335768733513
33.153626,-3.8137098876553996
33.393871,-3.7743355937652403
33.635857,-3.7352182198118644
33.879596,-3.696363108207422
34.125101,-3.657775454067244
34.372386,-3.6194603154686784
34.621462,-3.5814232300625712
34.872344,-3.5436691350981357
35.125043,-3.5062035882085856
35.379574,-3.469031562555239
35.635949,-3.4321584892798493
35.894182,-3.3955895207736884
36.154286,-3.3593299667353116
36.416274,-3.3233851460632655
36.680162,-3.287759984187472
36.945961,-3.252460098692518
37.213687,-3.2174904482836637
37.483353,-3.182856405225556
37.754973,-3.148563220912677
38.028561,-3.1146161587640266
38.304131,-3.0810204932131873
38.581699,-3.0477812713505883
38.861278,-3.014903916048346
39.142882,-2.982393735132026
39.426528,-2.9502557066660726
39.712229,-2.918495280662822
40.0,-2.8871176874963442
40.289856,-2.856128169878147
40.581813,-2.825531878048585
40.875886,-2.795334082515247
41.172089,-2.765540162427289
41.470439,-2.736155204269464
41.770951,-2.7071845089549336
42.073641,-2.6786332899976872
42.378524,-2.6505068652457453
42.685616,-2.622810467136643
42.994934,-2.595549251918288
43.306493,-2.5687285639501476
43.620309,-2.5423536650657894
43.9364,-2.5164296626836564
44.254781,-2.4909619238145093
44.57547,-2.4659555818010293
44.898482,-2.441416015171032
45.223835,-2.4173483786120746
45.551545,-2.3937579867198147
45.881631,-2.3706499478984457
46.214108,-2.3480296621703194
46.548994,-2.325902325027854
46.886308,-2.3042730819932085
47.226065,-2.283147343146075
47.568285,-2.262530209689074
47.912984,-2.2424239919556155
48.260181,-2.2228186456605195
48.609894,-2.203701149575578
48.962142,-2.185058436479933
49.316942,-2.1668775517158476
49.674312,-2.1491454893044812
50.034273,-2.1318491048687203
50.396842,-2.114975457831221
50.762038,-2.0985115143635786
51.129881,-2.082444204208023
51.500389,-2.0667605513948035
51.873582,-2.051447498580586
52.24948,-2.0364919974146494
52.628101,-2.021881083429849
53.009466,-2.0076016793667373
53.393594,-1.9936407903972335
